aten_op,input_shapes,calls,self_gpu_time_us,self_gpu_pct,avg_us_per_call
aten::cat,"[[], []]",5373,647694.1,45.66,120.55
aten::addmm,"[[768], [512, 3072], [3072, 768], [], []]",2388,54677.5,3.85,22.90
aten::addmm,"[[3072], [512, 768], [768, 3072], [], []]",2388,41078.8,2.90,17.20
aten::mul,"[[512, 1, 3072], []]",7164,39730.7,2.80,5.55
aten::addmm,"[[2304], [512, 768], [768, 2304], [], []]",2388,37190.3,2.62,15.57
aten::addmm,"[[768], [512, 768], [768, 768], [], []]",2388,29377.0,2.07,12.30
aten::native_layer_norm,"[[512, 1, 768], [], [768], [768], []]",4975,28993.8,2.04,5.83
aten::copy_,"[[512, 50257], [512, 50257], []]",597,25948.5,1.83,43.46
aten::mm,"[[512, 768], [768, 50257]]",199,24513.7,1.73,123.18
aten::add,"[[512, 1, 768], [512, 1, 768], []]",4975,24015.0,1.69,4.83
aten::where,"[[50257], [], [512, 50257]]",796,22058.6,1.55,27.71
aten::tanh,"[[512, 1, 3072]]",2388,21956.0,1.55,9.19
aten::mul,"[[512, 1, 3072], [512, 1, 3072]]",2388,16264.6,1.15,6.81
aten::add,"[[512, 1, 3072], [], []]",2388,15490.6,1.09,6.49
aten::add,"[[512, 1, 3072], [512, 1, 3072], []]",2388,14864.2,1.05,6.22
aten::pow,"[[512, 1, 3072], []]",2388,12211.7,0.86,5.11
aten::argmax,"[[512, 50257], [], []]",199,8592.3,0.61,43.18
aten::fill_,"[[512], []]",598,2873.8,0.20,4.81
aten::any,"[[50257, 1], [], []]",398,2825.3,0.20,7.10
aten::arange,"[[], [], [], [0]]",597,2815.4,0.20,4.72
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 207, 12, 64], [512, 207, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,2584.5,0.18,215.38
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 196, 12, 64], [512, 196, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,2581.0,0.18,215.08
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 199, 12, 64], [512, 199, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,2579.9,0.18,214.99
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 203, 12, 64], [512, 203, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,2579.6,0.18,214.97
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 201, 12, 64], [512, 201, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,2579.2,0.18,214.93
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 204, 12, 64], [512, 204, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,2579.0,0.18,214.91
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 197, 12, 64], [512, 197, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,2578.7,0.18,214.89
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 205, 12, 64], [512, 205, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,2578.7,0.18,214.89
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 198, 12, 64], [512, 198, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,2578.3,0.18,214.86
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 206, 12, 64], [512, 206, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,2578.0,0.18,214.83
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 195, 12, 64], [512, 195, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,2577.4,0.18,214.78
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 202, 12, 64], [512, 202, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,2575.8,0.18,214.65
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 194, 12, 64], [512, 194, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,2575.8,0.18,214.65
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 200, 12, 64], [512, 200, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,2574.8,0.18,214.57
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 193, 12, 64], [512, 193, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,2572.4,0.18,214.37
aten::bitwise_and,"[[512], [512]]",199,2448.0,0.17,12.30
aten::eq,"[[50257, 1], [1, 1]]",398,2339.0,0.16,5.88
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 191, 12, 64], [512, 191, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,2060.6,0.15,171.72
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 189, 12, 64], [512, 189, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,2058.2,0.15,171.52
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 188, 12, 64], [512, 188, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,2057.2,0.15,171.44
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 187, 12, 64], [512, 187, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,2057.0,0.15,171.42
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 190, 12, 64], [512, 190, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,2056.4,0.14,171.37
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 184, 12, 64], [512, 184, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,2056.3,0.14,171.36
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 182, 12, 64], [512, 182, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,2054.9,0.14,171.24
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 185, 12, 64], [512, 185, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,2054.7,0.14,171.22
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 177, 12, 64], [512, 177, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,2053.4,0.14,171.12
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 181, 12, 64], [512, 181, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,2053.3,0.14,171.11
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 179, 12, 64], [512, 179, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,2052.9,0.14,171.07
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 180, 12, 64], [512, 180, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,2052.9,0.14,171.07
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 186, 12, 64], [512, 186, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,2052.5,0.14,171.04
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 183, 12, 64], [512, 183, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,2052.1,0.14,171.00
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 178, 12, 64], [512, 178, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,2051.9,0.14,170.99
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 172, 12, 64], [512, 172, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,2049.6,0.14,170.80
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 174, 12, 64], [512, 174, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,2049.4,0.14,170.79
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 170, 12, 64], [512, 170, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,2049.0,0.14,170.75
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 175, 12, 64], [512, 175, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,2048.1,0.14,170.67
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 192, 12, 64], [512, 192, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,2047.6,0.14,170.63
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 163, 12, 64], [512, 163, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,2047.5,0.14,170.63
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 168, 12, 64], [512, 168, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,2047.3,0.14,170.61
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 165, 12, 64], [512, 165, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,2047.2,0.14,170.60
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 176, 12, 64], [512, 176, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,2047.1,0.14,170.59
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 173, 12, 64], [512, 173, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,2046.9,0.14,170.58
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 167, 12, 64], [512, 167, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,2046.7,0.14,170.56
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 162, 12, 64], [512, 162, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,2046.7,0.14,170.56
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 164, 12, 64], [512, 164, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,2046.4,0.14,170.53
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 171, 12, 64], [512, 171, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,2046.2,0.14,170.52
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 166, 12, 64], [512, 166, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,2044.9,0.14,170.41
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 169, 12, 64], [512, 169, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,2044.9,0.14,170.41
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 156, 12, 64], [512, 156, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,2044.5,0.14,170.37
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 155, 12, 64], [512, 155, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,2044.2,0.14,170.35
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 161, 12, 64], [512, 161, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,2043.8,0.14,170.31
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 158, 12, 64], [512, 158, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,2043.2,0.14,170.26
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 152, 12, 64], [512, 152, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,2043.0,0.14,170.25
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 159, 12, 64], [512, 159, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,2042.3,0.14,170.19
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 151, 12, 64], [512, 151, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,2042.2,0.14,170.19
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 150, 12, 64], [512, 150, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,2042.2,0.14,170.18
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 145, 12, 64], [512, 145, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,2042.0,0.14,170.16
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 148, 12, 64], [512, 148, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,2041.6,0.14,170.13
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 146, 12, 64], [512, 146, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,2041.0,0.14,170.08
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 160, 12, 64], [512, 160, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,2040.9,0.14,170.08
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 149, 12, 64], [512, 149, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,2040.8,0.14,170.07
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 153, 12, 64], [512, 153, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,2040.6,0.14,170.05
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 154, 12, 64], [512, 154, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,2040.6,0.14,170.05
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 147, 12, 64], [512, 147, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,2040.2,0.14,170.02
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 143, 12, 64], [512, 143, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,2039.9,0.14,169.99
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 157, 12, 64], [512, 157, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,2039.2,0.14,169.94
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 129, 12, 64], [512, 129, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,2039.1,0.14,169.92
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 136, 12, 64], [512, 136, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,2037.3,0.14,169.78
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 139, 12, 64], [512, 139, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,2037.2,0.14,169.77
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 141, 12, 64], [512, 141, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,2037.1,0.14,169.76
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 140, 12, 64], [512, 140, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,2037.1,0.14,169.76
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 144, 12, 64], [512, 144, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,2037.0,0.14,169.75
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 137, 12, 64], [512, 137, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,2035.6,0.14,169.64
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 142, 12, 64], [512, 142, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,2035.5,0.14,169.63
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 138, 12, 64], [512, 138, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,2034.9,0.14,169.57
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 134, 12, 64], [512, 134, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,2033.7,0.14,169.47
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 132, 12, 64], [512, 132, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,2031.1,0.14,169.26
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 131, 12, 64], [512, 131, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,2030.9,0.14,169.24
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 135, 12, 64], [512, 135, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,2030.5,0.14,169.21
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 133, 12, 64], [512, 133, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,2030.1,0.14,169.17
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 130, 12, 64], [512, 130, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,2028.6,0.14,169.05
aten::fill_,"[[50257], []]",398,1960.5,0.14,4.93
aten::fill_,"[[], []]",398,1941.1,0.14,4.88
aten::copy_,"[[50257], [50257], []]",398,1925.4,0.14,4.84
aten::bitwise_or,"[[512], [512]]",398,1920.6,0.14,4.83
aten::copy_,"[[512, 1], [512, 1], []]",398,1730.1,0.12,4.35
aten::_local_scalar_dense,[[]],401,1540.5,0.11,3.84
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 127, 12, 64], [512, 127, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,1536.2,0.11,128.02
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 121, 12, 64], [512, 121, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,1534.8,0.11,127.90
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 124, 12, 64], [512, 124, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,1533.2,0.11,127.77
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 126, 12, 64], [512, 126, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,1532.6,0.11,127.72
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 125, 12, 64], [512, 125, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,1532.4,0.11,127.70
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 122, 12, 64], [512, 122, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,1532.4,0.11,127.70
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 123, 12, 64], [512, 123, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,1532.4,0.11,127.70
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 120, 12, 64], [512, 120, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,1531.8,0.11,127.65
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 119, 12, 64], [512, 119, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,1531.2,0.11,127.60
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 115, 12, 64], [512, 115, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,1529.6,0.11,127.47
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 118, 12, 64], [512, 118, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,1529.1,0.11,127.43
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 116, 12, 64], [512, 116, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,1528.8,0.11,127.40
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 117, 12, 64], [512, 117, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,1527.8,0.11,127.32
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 114, 12, 64], [512, 114, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,1527.0,0.11,127.25
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 113, 12, 64], [512, 113, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,1525.1,0.11,127.09
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 128, 12, 64], [512, 128, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,1524.1,0.11,127.00
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 111, 12, 64], [512, 111, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,1521.4,0.11,126.78
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 112, 12, 64], [512, 112, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,1521.3,0.11,126.78
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 109, 12, 64], [512, 109, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,1520.6,0.11,126.72
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 110, 12, 64], [512, 110, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,1520.6,0.11,126.72
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 107, 12, 64], [512, 107, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,1517.4,0.11,126.45
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 108, 12, 64], [512, 108, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,1517.1,0.11,126.43
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 84, 12, 64], [512, 84, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,1516.7,0.11,126.39
aten::_flash_attention_forward,"[[512, 1, 12, 64], [512, 80, 12, 64], [512, 80, 12, 64], [], [], [], [], [], [], [], [], [], [], [], []]",12,1516.5,0.11,126.38
